target_id	length	eff_length	est_counts	tpm
TRINITY_DN1331_c0_g1_i1	1611	1435.8	528	35.0273
TRINITY_DN1350_c0_g1_i1	1965	1789.8	4557	242.517
TRINITY_DN1323_c0_g1_i1	1716	1540.8	1074	66.3934
TRINITY_DN1384_c0_g1_i2	2115	1939.8	83.5957	4.10482
TRINITY_DN1384_c0_g1_i1	1186	1010.8	7.95292	0.749425
TRINITY_DN1384_c0_g1_i3	2072	1896.8	296.451	14.8867
TRINITY_DN1349_c0_g1_i2	2790	2614.8	138.395	5.04137
TRINITY_DN1349_c0_g1_i1	2793	2617.8	237.605	8.64542
TRINITY_DN1328_c0_g1_i1	3309	3133.8	4321	131.335
TRINITY_DN1342_c0_g1_i1	403	229.299	20	8.30797
TRINITY_DN20538_c0_g1_i1	244	85.8296	4	4.43905
TRINITY_DN20552_c0_g1_i1	230	74.9791	3	3.81108
TRINITY_DN20533_c0_g1_i1	288	122.184	4	3.11826
TRINITY_DN20594_c0_g1_i1	304	136.352	10	6.98563
TRINITY_DN20559_c0_g1_i1	387	213.772	22	9.80255
TRINITY_DN20540_c0_g1_i1	326	156.196	6	3.65888
TRINITY_DN20586_c0_g1_i1	266	103.388	5	4.60644
TRINITY_DN20521_c0_g1_i1	240	82.7428	4	4.60465
TRINITY_DN20517_c0_g1_i1	209	59.9755	3	4.76447
TRINITY_DN20576_c0_g1_i1	279	114.339	5	4.16525
TRINITY_DN20505_c0_g1_i1	221	68.3918	2	2.78543
TRINITY_DN20564_c0_g1_i1	460	285.468	17	5.67229
TRINITY_DN20562_c0_g1_i1	203	55.9631	4	6.80808
TRINITY_DN20508_c0_g1_i1	210	60.6473	6	9.42338
TRINITY_DN20569_c0_g1_i1	243	85.0561	4	4.47942
TRINITY_DN20503_c0_g1_i1	262	99.992	5	4.7629
TRINITY_DN20570_c0_g1_i1	279	114.339	7	5.83135
TRINITY_DN20511_c0_g1_i1	214	63.4064	7	10.5156
TRINITY_DN20580_c0_g1_i1	265	102.526	3	2.78711
TRINITY_DN20527_c0_g1_i1	324	154.44	6	3.70048
TRINITY_DN20546_c0_g1_i1	230	74.9791	7	8.89252
TRINITY_DN20535_c0_g1_i1	212	62.0191	3	4.60747
TRINITY_DN20592_c0_g1_i1	323	153.588	4	2.48068
TRINITY_DN20554_c0_g1_i1	391	217.664	9	3.93843
TRINITY_DN20599_c0_g1_i1	206	57.9729	9	14.7871
TRINITY_DN20553_c0_g1_i1	213	62.7348	6	9.10981
TRINITY_DN20539_c0_g1_i1	306	138.129	5	3.44788
TRINITY_DN20595_c0_g1_i1	436	261.706	12	4.36752
TRINITY_DN20558_c0_g1_i1	209	59.9755	3	4.76447
TRINITY_DN20532_c0_g1_i1	210	60.6473	8	12.5645
TRINITY_DN20541_c0_g1_i1	291	124.795	8	6.10605
TRINITY_DN20520_c0_g1_i1	412	238.096	7	2.80036
TRINITY_DN20587_c0_g1_i1	375	202.268	5	2.35456
TRINITY_DN20577_c0_g1_i1	391	217.664	10	4.37603
TRINITY_DN20504_c0_g1_i1	323	153.588	6	3.72102
TRINITY_DN20565_c0_g1_i1	318	148.991	6	3.83581
TRINITY_DN20509_c0_g1_i1	234	78.02	5	6.10423
TRINITY_DN20563_c0_g1_i1	284	118.718	9	7.22092
TRINITY_DN20502_c0_g1_i1	205	57.3241	4	6.64645
TRINITY_DN20568_c0_g1_i1	236	79.5659	4	4.78851
TRINITY_DN20571_c0_g1_i1	231	75.7306	5	6.28876
TRINITY_DN20510_c0_g1_i1	237	80.3593	3	3.55592
TRINITY_DN20526_c0_g1_i1	338	167.345	11	6.26106
TRINITY_DN20581_c0_g1_i1	425	250.858	16	6.07518
TRINITY_DN20547_c0_g1_i1	318	148.991	4	2.55721
TRINITY_DN20593_c0_g1_i1	416	242.032	5	1.96773
TRINITY_DN20534_c0_g1_i1	230	74.9791	3	3.81108
TRINITY_DN20555_c0_g1_i1	377	204.193	12	5.59768
TRINITY_DN20598_c0_g1_i1	480	305.321	19	5.9274
TRINITY_DN20531_c0_g1_i1	215	64.1291	6	8.91174
TRINITY_DN20596_c0_g1_i1	263	100.854	3	2.83333
TRINITY_DN20550_c0_g1_i1	307	139.062	9	6.16455
TRINITY_DN20549_c0_g1_i1	396	222.465	7	2.99711
TRINITY_DN20523_c0_g1_i1	478	303.331	187	58.7208
TRINITY_DN20542_c0_g1_i1	313	144.496	25	16.4798
TRINITY_DN20528_c0_g1_i1	440	265.67	14	5.0194
TRINITY_DN20574_c0_g1_i1	465	290.42	14	4.59164
TRINITY_DN20566_c0_g1_i1	221	68.3918	4	5.57087
TRINITY_DN20507_c0_g1_i1	820	644.801	37	5.46567
TRINITY_DN20501_c0_g1_i1	295	128.349	5	3.71059
TRINITY_DN20560_c0_g1_i1	345	173.801	11	6.02849
TRINITY_DN20513_c0_g1_i1	500	325.145	32	9.37434
TRINITY_DN20579_c0_g1_i1	354	182.224	12	6.27252
TRINITY_DN20518_c0_g1_i1	233	77.2676	3	3.69821
TRINITY_DN20572_c0_g1_i1	387	213.772	11	4.90127
TRINITY_DN20589_c0_g1_i1	371	198.443	10	4.7999
TRINITY_DN20544_c0_g1_i1	215	64.1291	4	5.94116
TRINITY_DN20525_c0_g1_i1	215	64.1291	3	4.45587
TRINITY_DN20556_c0_g1_i1	322	152.671	5	3.11946
TRINITY_DN20537_c0_g1_i1	337	166.401	6	3.43448
TRINITY_DN20590_c0_g1_i1	202	55.2805	5	8.6152
TRINITY_DN20597_c0_g1_i1	486	311.218	11	3.36662
TRINITY_DN20530_c0_g1_i1	227	72.6724	5	6.55341
TRINITY_DN20551_c0_g1_i1	233	77.2676	4	4.93094
TRINITY_DN20522_c0_g1_i1	341	170.127	9	5.0389
TRINITY_DN20548_c0_g1_i1	284	118.718	10	8.02324
TRINITY_DN20585_c0_g1_i1	219	67.0108	3	4.26426
TRINITY_DN20529_c0_g1_i1	269	105.913	3	2.69797
TRINITY_DN20543_c0_g1_i1	370	197.469	24	11.5765
TRINITY_DN20575_c0_g1_i1	391	217.664	9	3.93843
TRINITY_DN20514_c0_g1_i1	227	72.6724	5	6.55341
TRINITY_DN20567_c0_g1_i1	226	71.9714	4	5.29379
TRINITY_DN20506_c0_g1_i1	251	91.1715	5	5.2237
TRINITY_DN20500_c0_g1_i1	510	335.134	15	4.26324
TRINITY_DN20561_c0_g1_i1	283	117.839	6	4.84985
TRINITY_DN20578_c0_g1_i1	263	100.854	7	6.6111
TRINITY_DN20573_c0_g1_i1	320	150.807	6	3.78964
TRINITY_DN20519_c0_g1_i1	272	108.441	5	4.39181
TRINITY_DN20588_c0_g1_i1	283	117.839	4	3.23324
TRINITY_DN20545_c0_g1_i1	361	188.899	7.54877	3.80639
TRINITY_DN20524_c0_g1_i1	209	59.9755	6	9.52894
TRINITY_DN20583_c0_g1_i1	239	81.9602	9	10.4594
TRINITY_DN20557_c0_g1_i1	237	80.3593	3	3.55592
TRINITY_DN20591_c0_g1_i1	293	126.523	6	4.517
TRINITY_DN20536_c0_g1_i1	264	101.707	5	4.6826
TRINITY_DN2516_c0_g1_i2	2085	1909.8	50.1579	2.5016
TRINITY_DN2516_c0_g1_i1	2022	1846.8	268.842	13.8658
TRINITY_DN2577_c0_g1_i1	1602	1426.8	369	24.6337
TRINITY_DN2504_c0_g1_i1	1680	1504.8	74	4.68403
TRINITY_DN2565_c0_g1_i1	1853	1677.8	229	13.0006
TRINITY_DN2565_c0_g1_i2	898	722.801	164.824	21.7205
TRINITY_DN2565_c0_g1_i3	981	805.801	55.1757	6.5221
TRINITY_DN2539_c0_g2_i1	932	756.801	96	12.0825
TRINITY_DN2539_c0_g1_i1	1215	1039.8	305	27.9394
TRINITY_DN2553_c0_g1_i1	659	483.852	13.0866	2.57621
TRINITY_DN2553_c0_g1_i3	610	434.883	33.8644	7.41717
TRINITY_DN2553_c0_g1_i2	544	368.96	6.11899	1.57967
TRINITY_DN2553_c0_g1_i4	501	326.134	8.93002	2.6081
TRINITY_DN2532_c0_g2_i2	484	309.229	26	8.00867
TRINITY_DN2532_c0_g1_i2	372	199.402	3.54545	1.69359
TRINITY_DN2532_c0_g1_i3	372	199.402	9.45455	4.51624
TRINITY_DN2532_c0_g1_i1	474	299.361	11	3.49997
TRINITY_DN2558_c0_g1_i1	752	576.801	30.8949	5.10185
TRINITY_DN2558_c0_g1_i2	600	424.883	28.1051	6.30063
TRINITY_DN2595_c0_g1_i1	680	504.836	34	6.41498
TRINITY_DN2595_c0_g2_i1	911	735.801	51	6.60202
TRINITY_DN2541_c0_g1_i2	1027	851.801	15.0916	1.68758
TRINITY_DN2541_c0_g1_i1	880	704.801	194.908	26.3409
TRINITY_DN2587_c0_g1_i1	1177	1001.8	61	5.79983
TRINITY_DN2520_c0_g1_i1	756	580.801	442	72.4873
TRINITY_DN2581_c0_g1_i2	234	78.02	2.34183	2.85901
TRINITY_DN2581_c0_g1_i1	280	115.205	6.65817	5.5049
TRINITY_DN2581_c0_g2_i1	217	65.5234	5	7.26843
TRINITY_DN2526_c0_g2_i2	1472	1296.8	77	5.65568
TRINITY_DN2526_c0_g4_i1	1069	893.801	80	8.52543
TRINITY_DN2526_c0_g3_i1	537	361.984	35	9.20969
TRINITY_DN2526_c0_g1_i1	1438	1262.8	24.0588	1.81471
TRINITY_DN2526_c0_g1_i2	2001	1825.8	217.941	11.3698
TRINITY_DN2547_c0_g1_i2	380	207.082	53.5001	24.6082
TRINITY_DN2547_c0_g1_i1	387	213.772	13.4999	6.01514
TRINITY_DN2534_c0_g1_i1	202	55.2805	2	3.44608
TRINITY_DN2534_c0_g2_i1	799	623.801	33	5.03889
TRINITY_DN2598_c0_g1_i3	319	149.889	21.3594	13.5733
TRINITY_DN2598_c0_g1_i1	1337	1161.8	80.8556	6.62896
TRINITY_DN2598_c0_g1_i2	563	387.909	14.785	3.63043
TRINITY_DN2598_c2_g1_i1	294	127.434	6	4.48469
TRINITY_DN2598_c0_g4_i2	269	105.913	26	23.3824
TRINITY_DN2598_c0_g5_i1	234	78.02	12.3284	15.0511
TRINITY_DN2598_c0_g3_i1	210	60.6473	4.08406	6.41428
TRINITY_DN2598_c4_g1_i1	227	72.6724	6	7.86409
TRINITY_DN2598_c3_g1_i1	216	64.8393	6	8.81414
TRINITY_DN2598_c0_g2_i1	2409	2233.8	9810	418.304
TRINITY_DN2555_c0_g2_i1	6681	6505.8	927	13.5721
TRINITY_DN2555_c0_g1_i1	1507	1331.8	105	7.5096
TRINITY_DN2563_c0_g1_i1	795	619.801	60	9.22075
TRINITY_DN2509_c0_g1_i1	320	150.807	9	5.68446
TRINITY_DN2509_c0_g2_i2	224	70.5131	3	4.05246
TRINITY_DN2509_c0_g2_i1	293	126.523	6	4.517
TRINITY_DN2568_c0_g1_i2	458	283.487	11.8472	3.98062
TRINITY_DN2568_c0_g1_i1	568	392.909	17.1528	4.15823
TRINITY_DN2502_c0_g1_i1	3085	2909.8	712	23.3069
TRINITY_DN2571_c0_g1_i3	821	645.801	62.0765	9.15578
TRINITY_DN2571_c0_g1_i1	341	170.127	6	3.35927
TRINITY_DN2510_c0_g1_i1	3636	3460.8	359	9.88063
TRINITY_DN2517_c0_g1_i2	1600	1424.8	134.385	8.9839
TRINITY_DN2517_c0_g1_i3	1657	1481.8	19.6146	1.26083
TRINITY_DN2576_c0_g1_i1	622	446.883	20	4.26288
TRINITY_DN2576_c0_g2_i1	385	211.872	10	4.49566
TRINITY_DN2505_c0_g1_i1	3546	3370.8	2055	58.0692
TRINITY_DN2564_c0_g2_i1	470	295.381	34	10.9639
TRINITY_DN2564_c0_g1_i1	1041	865.801	39.1707	4.30934
TRINITY_DN2564_c0_g1_i3	1488	1312.8	47.6633	3.45822
TRINITY_DN2564_c0_g1_i2	635	459.852	12.166	2.51997
TRINITY_DN2552_c0_g1_i1	675	499.836	134	25.5355
TRINITY_DN2538_c0_g1_i1	245	86.6016	2	2.19974
TRINITY_DN2538_c0_g2_i1	284	118.718	4	3.2093
TRINITY_DN2559_c0_g1_i1	796	620.801	21.0487	3.22954
TRINITY_DN2559_c0_g1_i2	873	697.801	37.9513	5.18039
TRINITY_DN2594_c0_g1_i2	527	352.008	13.207	3.5737
TRINITY_DN2594_c0_g1_i1	534	358.984	96.793	25.6824
TRINITY_DN2533_c0_g1_i1	457	282.497	15.8617	5.34816
TRINITY_DN2533_c0_g1_i2	388	214.722	8.67365	3.84763
TRINITY_DN2533_c0_g1_i3	407	233.206	3.46462	1.41509
TRINITY_DN2540_c0_g1_i3	753	577.801	25.2663	4.16515
TRINITY_DN2540_c0_g1_i2	745	569.801	18.7337	3.13161
TRINITY_DN2521_c0_g1_i1	955	779.801	165.984	20.2744
TRINITY_DN2521_c0_g1_i2	1013	837.801	212.016	24.1044
TRINITY_DN2586_c0_g1_i1	457	282.497	8	2.69739
TRINITY_DN2586_c0_g2_i1	266	103.388	21	19.3471
TRINITY_DN2527_c0_g1_i1	2343	2167.8	69.1935	3.04028
TRINITY_DN2527_c0_g1_i2	2476	2300.8	169.252	7.00682
TRINITY_DN2527_c0_g1_i3	882	706.801	48.6533	6.55665
TRINITY_DN2527_c0_g1_i5	2846	2670.8	191.902	6.84391
TRINITY_DN2580_c0_g1_i2	583	407.883	66	15.4126
TRINITY_DN2580_c0_g1_i1	235	78.7586	0	0
TRINITY_DN2546_c0_g1_i1	551	375.96	19	4.8137
TRINITY_DN2592_c0_g1_i1	343	171.988	18	9.96877
TRINITY_DN2535_c0_g1_i1	253	92.7899	5	5.13259
TRINITY_DN2535_c0_g2_i1	336	165.48	13	7.4828
TRINITY_DN2599_c0_g1_i1	1621	1445.8	1648	108.571
TRINITY_DN2554_c0_g1_i2	3066	2890.8	86.6051	2.8536
TRINITY_DN2554_c0_g1_i1	3051	2875.8	170.395	5.64371
TRINITY_DN2508_c0_g1_i1	277	112.645	11	9.30138
TRINITY_DN2562_c0_g1_i1	1233	1057.8	97	8.73444
TRINITY_DN2562_c1_g1_i2	423	248.933	28	10.7138
TRINITY_DN2503_c0_g1_i1	1107	931.801	55	5.6222
TRINITY_DN2503_c0_g2_i1	1472	1296.8	91	6.68398
TRINITY_DN2569_c0_g1_i4	848	672.801	27.434	3.88392
TRINITY_DN2569_c0_g1_i2	1041	865.801	21.8902	2.40824
TRINITY_DN2569_c0_g1_i3	1859	1683.8	20.4083	1.15447
TRINITY_DN2569_c0_g1_i1	1984	1808.8	58.2674	3.06833
TRINITY_DN2570_c0_g2_i3	824	648.801	50.7396	7.44908
TRINITY_DN2570_c0_g2_i1	839	663.801	45.2604	6.49453
TRINITY_DN2570_c0_g3_i1	669	493.836	19	3.66469
TRINITY_DN2570_c0_g1_i1	244	85.8296	13	14.4269
TRINITY_DN2511_c0_g1_i1	2065	1889.8	588	29.6366
TRINITY_DN2575_c0_g1_i3	338	167.345	8	4.5535
TRINITY_DN2575_c0_g1_i1	320	150.807	7	4.42125
TRINITY_DN2514_c0_g1_i1	1260	1084.8	260	22.8292
TRINITY_DN2567_c0_g2_i1	3623	3447.8	459	12.6805
TRINITY_DN2567_c0_g1_i1	439	264.67	34	12.236
TRINITY_DN2506_c0_g1_i1	1044	868.801	741	81.2391
TRINITY_DN2530_c0_g1_i1	1130	954.801	352	35.1153
TRINITY_DN2597_c0_g1_i1	495	320.166	22	6.54507
TRINITY_DN2551_c0_g2_i1	876	700.801	88	11.9607
TRINITY_DN2551_c0_g1_i1	403	229.299	34	14.1236
TRINITY_DN2585_c0_g1_i12	735	559.801	13.0316	2.21734
TRINITY_DN2585_c0_g1_i10	1042	866.801	35.9362	3.94893
TRINITY_DN2585_c0_g1_i5	245	86.6016	12.0441	13.247
TRINITY_DN2585_c0_g1_i9	698	522.836	111.847	20.3763
TRINITY_DN2585_c0_g1_i2	4072	3896.8	157.142	3.84106
TRINITY_DN2585_c0_g1_i3	1049	873.801	88.6821	9.66697
TRINITY_DN2585_c0_g2_i14	213	62.7348	10.4702	15.8969
TRINITY_DN2585_c0_g2_i4	940	764.801	44.3193	5.51965
TRINITY_DN2585_c0_g2_i12	4340	4164.8	21.3011	0.487163
TRINITY_DN2585_c0_g2_i13	1058	882.801	21.2353	2.2912
TRINITY_DN2585_c0_g2_i2	5908	5732.8	566.767	9.41682
TRINITY_DN2585_c0_g2_i5	1028	852.801	8.6929	0.970921
TRINITY_DN2585_c0_g2_i7	910	734.801	17.1545	2.22369
TRINITY_DN2585_c0_g2_i10	4183	4007.8	0	0
TRINITY_DN2548_c0_g1_i1	328	158.052	5.52302	3.32847
TRINITY_DN2548_c0_g1_i2	683	507.836	12.477	2.3402
TRINITY_DN2522_c0_g1_i1	860	684.801	33.353	4.63914
TRINITY_DN2522_c0_g1_i2	719	543.801	19.647	3.44131
TRINITY_DN2522_c0_g2_i2	1234	1058.8	65.8961	5.92806
TRINITY_DN2522_c0_g2_i1	1252	1076.8	14.8225	1.31115
TRINITY_DN2522_c0_g2_i4	1339	1163.8	37.2814	3.05127
TRINITY_DN2522_c0_g4_i1	1098	922.801	69	7.1221
TRINITY_DN2522_c0_g3_i1	422	247.95	15	5.76228
TRINITY_DN2543_c0_g1_i1	2176	2000.8	336.139	16.0023
TRINITY_DN2543_c0_g1_i2	2414	2238.8	297.861	12.6726
TRINITY_DN2529_c0_g2_i1	550	374.96	29	7.36682
TRINITY_DN2529_c0_g1_i1	4598	4422.8	764	16.4537
TRINITY_DN2529_c0_g3_i1	443	268.626	44	15.6017
TRINITY_DN2545_c0_g2_i1	1251	1075.8	68	6.02066
TRINITY_DN2545_c0_g1_i1	337	166.401	5	2.86207
TRINITY_DN2588_c0_g1_i2	1107	931.801	89.8831	9.18802
TRINITY_DN2588_c0_g1_i1	437	262.688	12.1169	4.39357
TRINITY_DN2583_c0_g1_i1	2333	2157.8	643	28.3835
TRINITY_DN2583_c0_g2_i1	1155	979.801	93	9.04091
TRINITY_DN2583_c0_g3_i1	921	745.801	58	7.40751
TRINITY_DN2524_c0_g1_i1	838	662.801	125	17.9636
TRINITY_DN2524_c0_g2_i1	1900	1724.8	366	20.212
TRINITY_DN2557_c0_g1_i2	286	120.47	12	9.4879
TRINITY_DN2557_c0_g1_i3	1073	897.801	78.5325	8.33175
TRINITY_DN2557_c0_g1_i1	1332	1156.8	109.467	9.0135
TRINITY_DN2536_c0_g1_i2	1082	906.801	123.113	12.9318
TRINITY_DN2536_c0_g1_i1	248	88.9156	5.83421	6.24988
TRINITY_DN2536_c0_g2_i1	848	672.801	43	6.08764
TRINITY_DN2591_c0_g1_i1	233	77.2676	11	13.5601
TRINITY_DN2500_c0_g1_i1	2772	2596.8	272	9.97694
TRINITY_DN2561_c0_g1_i1	1076	900.801	38.6156	4.08321
TRINITY_DN2561_c0_g1_i3	1030	854.801	24.3062	2.70844
TRINITY_DN2561_c0_g1_i2	925	749.801	29.0782	3.69393
TRINITY_DN2512_c0_g1_i1	2410	2234.8	522	22.2484
TRINITY_DN2578_c0_g1_i2	433	258.706	22.1536	8.15654
TRINITY_DN2578_c0_g1_i1	323	153.588	5.84637	3.62574
TRINITY_DN2519_c0_g2_i1	1903	1727.8	298	16.4282
TRINITY_DN2519_c0_g1_i1	439	264.67	17.9639	6.46489
TRINITY_DN2519_c0_g1_i2	391	217.664	9.03614	3.95425
TRINITY_DN2573_c0_g1_i1	415	241.056	13.765	5.43909
TRINITY_DN2573_c0_g1_i2	294	127.434	2.23497	1.67052
TRINITY_DN2574_c0_g1_i1	242	84.2714	10	11.3028
TRINITY_DN2574_c0_g2_i1	537	361.984	13	3.42074
TRINITY_DN2515_c0_g1_i2	3547	3371.8	954.624	26.9673
TRINITY_DN2515_c0_g1_i1	3493	3317.8	39.3756	1.13043
TRINITY_DN2507_c0_g1_i2	2259	2083.8	40.3597	1.84484
TRINITY_DN2507_c0_g1_i1	2278	2102.8	363.64	16.4718
TRINITY_DN2596_c0_g1_i1	2216	2040.8	466	21.7497
TRINITY_DN2596_c0_g2_i1	1325	1149.8	86.1318	7.13523
TRINITY_DN2596_c0_g2_i2	1393	1217.8	27.8682	2.17971
TRINITY_DN2531_c0_g1_i2	2106	1930.8	174	8.58378
TRINITY_DN2550_c0_g1_i1	549	373.96	456	116.147
TRINITY_DN2523_c0_g2_i1	942	766.801	111	13.7882
TRINITY_DN2523_c0_g1_i1	668	492.836	45	8.69715
TRINITY_DN2584_c0_g2_i1	655	479.852	28.4033	5.63804
TRINITY_DN2584_c0_g2_i2	325	155.308	9.59669	5.88566
TRINITY_DN2584_c0_g1_i1	643	467.852	27	5.49695
TRINITY_DN2549_c0_g2_i1	439	264.67	14	5.03836
TRINITY_DN2549_c0_g1_i1	952	776.801	29	3.55595
TRINITY_DN2528_c0_g1_i2	2568	2392.8	54.9845	2.18877
TRINITY_DN2528_c0_g1_i1	2553	2377.8	535.016	21.4318
TRINITY_DN2542_c1_g1_i1	235	78.7586	3	3.62819
TRINITY_DN2542_c0_g1_i11	559	383.909	16.0087	3.97186
TRINITY_DN2542_c0_g1_i10	559	383.909	28.1338	6.98017
TRINITY_DN2542_c0_g1_i3	844	668.801	31.0842	4.427
TRINITY_DN2542_c0_g1_i14	548	372.96	8.75604	2.23621
TRINITY_DN2542_c0_g1_i15	376	203.234	0	0
TRINITY_DN2542_c0_g1_i6	392	218.613	15.9092	6.9317
TRINITY_DN2542_c0_g1_i2	644	468.852	22.7228	4.61628
TRINITY_DN2542_c0_g1_i7	730	554.801	29.3854	5.045
TRINITY_DN2542_c0_g1_i13	374	201.302	0	0
TRINITY_DN2544_c0_g1_i2	876	700.801	59	8.01908
TRINITY_DN2589_c0_g1_i1	1060	884.801	145.945	15.7113
TRINITY_DN2589_c0_g1_i2	451	276.562	6.05454	2.08524
TRINITY_DN2525_c0_g1_i1	209	59.9755	0	0
TRINITY_DN2525_c0_g2_i1	255	94.4131	10	10.0887
TRINITY_DN2582_c0_g1_i7	256	95.2038	39.3739	39.3931
TRINITY_DN2582_c0_g1_i4	283	117.839	26.883	21.7298
TRINITY_DN2582_c0_g1_i3	220	67.6911	4.39376	6.1826
TRINITY_DN2582_c0_g1_i2	353	181.292	28.3507	14.8954
TRINITY_DN2582_c0_g1_i8	425	250.858	99.3552	37.725
TRINITY_DN2556_c0_g1_i1	8724	8548.8	11296	125.86
TRINITY_DN2590_c0_g1_i1	1330	1154.8	238	19.6308
TRINITY_DN2590_c0_g2_i1	1692	1516.8	227.855	14.3086
TRINITY_DN2590_c0_g2_i2	1739	1563.8	268.145	16.3326
TRINITY_DN2537_c0_g2_i1	595	419.883	22	4.9907
TRINITY_DN2537_c0_g1_i1	442	267.635	9	3.20307
TRINITY_DN2501_c0_g2_i1	725	549.801	26	4.50438
TRINITY_DN2501_c0_g1_i1	373	200.342	9	4.27895
TRINITY_DN2560_c0_g1_i1	476	301.361	28	8.84988
TRINITY_DN2579_c0_g1_i1	304	136.352	13.5232	9.44677
TRINITY_DN2513_c0_g1_i1	2032	1856.8	2167	111.163
TRINITY_DN2572_c0_g1_i1	364	191.771	16	7.94701
TRINITY_DN2518_c0_g1_i2	768	592.801	293.147	47.1025
TRINITY_DN2518_c0_g1_i1	838	662.801	23.8039	3.42083
TRINITY_DN2518_c0_g1_i3	636	460.852	11.0489	2.28362
TRINITY_DN2277_c0_g1_i1	378	205.151	7.06101	3.27838
TRINITY_DN2277_c0_g1_i2	631	455.867	9.93899	2.07669
TRINITY_DN2216_c0_g1_i1	1310	1134.8	134	11.2474
TRINITY_DN2265_c0_g1_i1	1043	867.801	110	12.0737
TRINITY_DN2204_c0_g2_i1	598	422.883	16	3.60385
TRINITY_DN2204_c0_g1_i1	229	74.214	15	19.2518
TRINITY_DN2232_c0_g1_i11	838	662.801	78.1674	11.2334
TRINITY_DN2232_c0_g1_i3	873	697.801	28.7899	3.92985
TRINITY_DN2232_c0_g1_i10	932	756.801	17.5436	2.20802
TRINITY_DN2232_c0_g1_i6	544	368.96	3.36557	0.868853
TRINITY_DN2232_c0_g1_i13	642	466.852	13.2228	2.69781
TRINITY_DN2232_c0_g1_i9	1593	1417.8	178.734	12.0077
TRINITY_DN2232_c0_g1_i5	849	673.801	32.1767	4.5486
TRINITY_DN2295_c0_g2_i1	321	151.755	21	13.1809
TRINITY_DN2295_c0_g1_i1	711	535.801	82	14.5773
TRINITY_DN2258_c0_g1_i1	740	564.801	57.3322	9.66875
TRINITY_DN2258_c0_g1_i2	740	564.801	30581.7	5157.43
TRINITY_DN2239_c0_g1_i1	1090	914.801	590	61.4317
TRINITY_DN2253_c0_g1_i1	270	106.742	4	3.56939
TRINITY_DN2253_c0_g2_i1	631	455.867	20	4.17887
TRINITY_DN2287_c0_g1_i1	1360	1184.8	175.542	14.1125
TRINITY_DN2287_c0_g1_i2	859	683.801	15.4578	2.1532
TRINITY_DN2220_c0_g1_i2	1993	1817.8	700.211	36.6902
TRINITY_DN2220_c0_g1_i1	1974	1798.8	199.789	10.5793
TRINITY_DN2241_c0_g1_i1	939	763.801	78.24	9.75699
TRINITY_DN2241_c0_g1_i2	1314	1138.8	68.76	5.75116
TRINITY_DN2247_c0_g1_i1	450	275.58	17	5.87581
TRINITY_DN2281_c0_g2_i1	482	307.28	41	12.7091
TRINITY_DN2281_c0_g1_i1	3231	3055.8	572.95	17.8591
TRINITY_DN2281_c0_g1_i2	1255	1079.8	24.0504	2.12151
TRINITY_DN2226_c0_g1_i2	2981	2805.8	2.78837	0.0946587
TRINITY_DN2226_c0_g1_i3	6343	6167.8	750.867	11.5958
TRINITY_DN2226_c0_g1_i1	6399	6223.8	107.991	1.65272
TRINITY_DN2226_c0_g1_i4	2925	2749.8	249.353	8.63735
TRINITY_DN2255_c0_g1_i2	2174	1998.8	106.683	5.08386
TRINITY_DN2255_c0_g1_i1	1936	1760.8	765.317	41.3998
TRINITY_DN2298_c0_g1_i1	3159	2983.8	103.91	3.31708
TRINITY_DN2298_c0_g1_i2	3065	2889.8	405.09	13.3521
TRINITY_DN2234_c1_g1_i3	231	75.7306	14.4401	18.1621
TRINITY_DN2234_c1_g1_i1	231	75.7306	6.56369	8.2555
TRINITY_DN2234_c1_g1_i2	231	75.7306	3.61003	4.54053
TRINITY_DN2234_c0_g1_i1	330	159.905	41.9006	24.9588
TRINITY_DN2234_c0_g1_i2	479	304.321	703.478	220.184
TRINITY_DN2293_c0_g1_i1	1276	1100.8	96.8546	8.38066
TRINITY_DN2293_c0_g1_i2	1047	871.801	31.1454	3.40286
TRINITY_DN2268_c0_g1_i1	422	247.95	6.4125	2.46338
TRINITY_DN2268_c0_g1_i2	368	195.588	24.5875	11.974
TRINITY_DN2202_c0_g1_i1	2274	2098.8	2963	134.471
TRINITY_DN2263_c0_g1_i2	1824	1648.8	40.7445	2.35379
TRINITY_DN2263_c0_g1_i1	1487	1311.8	242.907	17.6376
TRINITY_DN2263_c0_g1_i3	1621	1445.8	15.3481	1.01114
TRINITY_DN2209_c0_g1_i1	2658	2482.8	422	16.1897
TRINITY_DN2210_c0_g1_i2	898	722.801	51.6517	6.80665
TRINITY_DN2210_c0_g1_i1	392	218.613	8.34827	3.63738
TRINITY_DN2210_c0_g3_i1	234	78.02	5	6.10423
TRINITY_DN2210_c0_g2_i1	672	496.836	46	8.81885
TRINITY_DN2271_c0_g3_i1	1125	949.801	212.15	21.2753
TRINITY_DN2271_c0_g1_i2	2721	2545.8	265.863	9.9472
TRINITY_DN2271_c0_g1_i5	409	235.167	22.6256	9.16412
TRINITY_DN2271_c0_g1_i16	2011	1835.8	25.817	1.33952
TRINITY_DN2271_c0_g1_i9	3455	3279.8	2.88769e-08	8.38629e-10
TRINITY_DN2271_c0_g1_i8	3454	3278.8	75.4847	2.19286
TRINITY_DN2271_c0_g1_i15	316	147.205	9.32054	6.03096
TRINITY_DN2271_c0_g1_i17	1614	1438.8	75.0909	4.97111
